"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","POP","TOT","MLN_PER","A","2006",4.232929,
"IRL","POP","TOT","MLN_PER","A","2007",4.375842,
"IRL","POP","TOT","MLN_PER","A","2008",4.48507,
"IRL","POP","TOT","MLN_PER","A","2009",4.533395,
"IRL","POP","TOT","MLN_PER","A","2010",4.554763,
"IRL","POP","TOT","MLN_PER","A","2011",4.574888,
"IRL","POP","TOT","MLN_PER","A","2012",4.593697,
"IRL","POP","TOT","MLN_PER","A","2013",4.614669,
"IRL","POP","TOT","MLN_PER","A","2014",4.64544,
"IRL","POP","TOT","MLN_PER","A","2015",4.687787,
"IRL","POP","TOT","MLN_PER","A","2016",4.739597,
"IRL","POP","TOT","MLN_PER","A","2017",4.79249,
"IRL","POP","TOT","MLN_PER","A","2018",4.857015,
"IRL","POP","TOT","MLN_PER","A","2019",4.921496,
"IRL","POP","TOT","MLN_PER","A","2020",4.977443,
"ITA","POP","TOT","MLN_PER","A","1950",47.104001,
"ITA","POP","TOT","MLN_PER","A","1951",47.407195,
"ITA","POP","TOT","MLN_PER","A","1952",47.66553,
"ITA","POP","TOT","MLN_PER","A","1953",47.957348,
"ITA","POP","TOT","MLN_PER","A","1954",48.299578,
"ITA","POP","TOT","MLN_PER","A","1955",48.632556,
"ITA","POP","TOT","MLN_PER","A","1956",48.921093,
"ITA","POP","TOT","MLN_PER","A","1957",49.183204,
"ITA","POP","TOT","MLN_PER","A","1958",49.476429,
"ITA","POP","TOT","MLN_PER","A","1959",49.832779,
"ITA","POP","TOT","MLN_PER","A","1960",50.199634,
"ITA","POP","TOT","MLN_PER","A","1961",50.536309,
"ITA","POP","TOT","MLN_PER","A","1962",50.879432,
"ITA","POP","TOT","MLN_PER","A","1963",51.251937,
"ITA","POP","TOT","MLN_PER","A","1964",51.675294,
"ITA","POP","TOT","MLN_PER","A","1965",52.112336,
"ITA","POP","TOT","MLN_PER","A","1966",52.518925,
"ITA","POP","TOT","MLN_PER","A","1967",52.900443,
"ITA","POP","TOT","MLN_PER","A","1968",53.235691,
"ITA","POP","TOT","MLN_PER","A","1969",53.537796,
"ITA","POP","TOT","MLN_PER","A","1970",53.821798,
"ITA","POP","TOT","MLN_PER","A","1971",54.073525,
"ITA","POP","TOT","MLN_PER","A","1972",54.381345,
"ITA","POP","TOT","MLN_PER","A","1973",54.751405,
"ITA","POP","TOT","MLN_PER","A","1974",55.11087,
"ITA","POP","TOT","MLN_PER","A","1975",55.440999,
"ITA","POP","TOT","MLN_PER","A","1976",55.718266,
"ITA","POP","TOT","MLN_PER","A","1977",55.955407,
"ITA","POP","TOT","MLN_PER","A","1978",56.155142,
"ITA","POP","TOT","MLN_PER","A","1979",56.31775,
"ITA","POP","TOT","MLN_PER","A","1980",56.433876,
"ITA","POP","TOT","MLN_PER","A","1981",56.501674,
"ITA","POP","TOT","MLN_PER","A","1982",56.543539,
"ITA","POP","TOT","MLN_PER","A","1983",56.564076,
"ITA","POP","TOT","MLN_PER","A","1984",56.576719,
"ITA","POP","TOT","MLN_PER","A","1985",56.59307,
"ITA","POP","TOT","MLN_PER","A","1986",56.596157,
"ITA","POP","TOT","MLN_PER","A","1987",56.601936,
"ITA","POP","TOT","MLN_PER","A","1988",56.62929,
"ITA","POP","TOT","MLN_PER","A","1989",56.671778,
"ITA","POP","TOT","MLN_PER","A","1990",56.719239,
"ITA","POP","TOT","MLN_PER","A","1991",56.758522,
"ITA","POP","TOT","MLN_PER","A","1992",56.797078,
"ITA","POP","TOT","MLN_PER","A","1993",56.831823,
"ITA","POP","TOT","MLN_PER","A","1994",56.8434,
"ITA","POP","TOT","MLN_PER","A","1995",56.844301,
"ITA","POP","TOT","MLN_PER","A","1996",56.860279,
"ITA","POP","TOT","MLN_PER","A","1997",56.890371,
"ITA","POP","TOT","MLN_PER","A","1998",56.906744,
"ITA","POP","TOT","MLN_PER","A","1999",56.916316,
"ITA","POP","TOT","MLN_PER","A","2000",56.942108,
"ITA","POP","TOT","MLN_PER","A","2001",56.976976,
"ITA","POP","TOT","MLN_PER","A","2002",57.089823,
"ITA","POP","TOT","MLN_PER","A","2003",57.399187,
"ITA","POP","TOT","MLN_PER","A","2004",57.828178,
"ITA","POP","TOT","MLN_PER","A","2005",58.166684,
"ITA","POP","TOT","MLN_PER","A","2006",58.399863,
"ITA","POP","TOT","MLN_PER","A","2007",58.756247,
"ITA","POP","TOT","MLN_PER","A","2008",59.211183,
"ITA","POP","TOT","MLN_PER","A","2009",59.555456,
"ITA","POP","TOT","MLN_PER","A","2010",59.819402,
"ITA","POP","TOT","MLN_PER","A","2011",60.026844,
"ITA","POP","TOT","MLN_PER","A","2012",60.191243,
"ITA","POP","TOT","MLN_PER","A","2013",60.311616,
"ITA","POP","TOT","MLN_PER","A","2014",60.320708,
"ITA","POP","TOT","MLN_PER","A","2015",60.229599,
"ITA","POP","TOT","MLN_PER","A","2016",60.11522,
"ITA","POP","TOT","MLN_PER","A","2017",60.002254,
"ITA","POP","TOT","MLN_PER","A","2018",59.877216,
"ITA","POP","TOT","MLN_PER","A","2019",59.729077,
"ITA","POP","TOT","MLN_PER","A","2020",59.449527,
"JPN","POP","TOT","MLN_PER","A","1950",84.109139,
"JPN","POP","TOT","MLN_PER","A","1951",85.475,
"JPN","POP","TOT","MLN_PER","A","1952",86.7659,
"JPN","POP","TOT","MLN_PER","A","1953",87.9553,
"JPN","POP","TOT","MLN_PER","A","1954",89.0267,
"JPN","POP","TOT","MLN_PER","A","1955",90.076594,
"JPN","POP","TOT","MLN_PER","A","1956",90.992,
"JPN","POP","TOT","MLN_PER","A","1957",91.763,
"JPN","POP","TOT","MLN_PER","A","1958",92.621,
"JPN","POP","TOT","MLN_PER","A","1959",93.514,
"JPN","POP","TOT","MLN_PER","A","1960",94.301623,
"JPN","POP","TOT","MLN_PER","A","1961",95.181,
"JPN","POP","TOT","MLN_PER","A","1962",96.087,
"JPN","POP","TOT","MLN_PER","A","1963",97.075,
"JPN","POP","TOT","MLN_PER","A","1964",98.11,
"JPN","POP","TOT","MLN_PER","A","1965",99.209137,
"JPN","POP","TOT","MLN_PER","A","1966",99.978,
"JPN","POP","TOT","MLN_PER","A","1967",101.145,
"JPN","POP","TOT","MLN_PER","A","1968",102.287,
"JPN","POP","TOT","MLN_PER","A","1969",103.491,
"JPN","POP","TOT","MLN_PER","A","1970",104.665171,
"JPN","POP","TOT","MLN_PER","A","1971",106.1,
"JPN","POP","TOT","MLN_PER","A","1972",107.595,
"JPN","POP","TOT","MLN_PER","A","1973",109.104,
"JPN","POP","TOT","MLN_PER","A","1974",110.573,
"JPN","POP","TOT","MLN_PER","A","1975",111.939643,
"JPN","POP","TOT","MLN_PER","A","1976",113.094,
"JPN","POP","TOT","MLN_PER","A","1977",114.165,
"JPN","POP","TOT","MLN_PER","A","1978",115.19,
"JPN","POP","TOT","MLN_PER","A","1979",116.155,
"JPN","POP","TOT","MLN_PER","A","1980",117.060396,
"JPN","POP","TOT","MLN_PER","A","1981",117.902,
"JPN","POP","TOT","MLN_PER","A","1982",118.728,
"JPN","POP","TOT","MLN_PER","A","1983",119.536,
"JPN","POP","TOT","MLN_PER","A","1984",120.305,
"JPN","POP","TOT","MLN_PER","A","1985",121.048923,
"JPN","POP","TOT","MLN_PER","A","1986",121.66,
"JPN","POP","TOT","MLN_PER","A","1987",122.239,
"JPN","POP","TOT","MLN_PER","A","1988",122.745,
"JPN","POP","TOT","MLN_PER","A","1989",123.205,
"JPN","POP","TOT","MLN_PER","A","1990",123.611167,
"JPN","POP","TOT","MLN_PER","A","1991",124.101,
"JPN","POP","TOT","MLN_PER","A","1992",124.567,
"JPN","POP","TOT","MLN_PER","A","1993",124.938,
"JPN","POP","TOT","MLN_PER","A","1994",125.265,
"JPN","POP","TOT","MLN_PER","A","1995",125.570246,
"JPN","POP","TOT","MLN_PER","A","1996",125.864,
"JPN","POP","TOT","MLN_PER","A","1997",126.166,
"JPN","POP","TOT","MLN_PER","A","1998",126.486,
"JPN","POP","TOT","MLN_PER","A","1999",126.686,
"JPN","POP","TOT","MLN_PER","A","2000",126.925843,
"JPN","POP","TOT","MLN_PER","A","2001",127.291,
"JPN","POP","TOT","MLN_PER","A","2002",127.435,
"JPN","POP","TOT","MLN_PER","A","2003",127.619,
"JPN","POP","TOT","MLN_PER","A","2004",127.687,
"JPN","POP","TOT","MLN_PER","A","2005",127.767994,
"JPN","POP","TOT","MLN_PER","A","2006",127.900515,
"JPN","POP","TOT","MLN_PER","A","2007",128.032743,
"JPN","POP","TOT","MLN_PER","A","2008",128.08396,
"JPN","POP","TOT","MLN_PER","A","2009",128.031514,
"JPN","POP","TOT","MLN_PER","A","2010",128.057352,
"JPN","POP","TOT","MLN_PER","A","2011",127.834233,
"JPN","POP","TOT","MLN_PER","A","2012",127.592657,
"JPN","POP","TOT","MLN_PER","A","2013",127.413888,
"JPN","POP","TOT","MLN_PER","A","2014",127.23715,
"JPN","POP","TOT","MLN_PER","A","2015",127.094745,
"JPN","POP","TOT","MLN_PER","A","2016",126.932772,
"JPN","POP","TOT","MLN_PER","A","2017",126.70621,
"JPN","POP","TOT","MLN_PER","A","2018",126.44318,
"JPN","POP","TOT","MLN_PER","A","2019",126.166948,
"JPN","POP","TOT","MLN_PER","A","2020",125.708,
"KOR","POP","TOT","MLN_PER","A","1950",19.211387,
"KOR","POP","TOT","MLN_PER","A","1951",19.45264,
"KOR","POP","TOT","MLN_PER","A","1952",19.817775,
"KOR","POP","TOT","MLN_PER","A","1953",20.2932,
"KOR","POP","TOT","MLN_PER","A","1954",20.864104,
"KOR","POP","TOT","MLN_PER","A","1955",21.514564,
"KOR","POP","TOT","MLN_PER","A","1956",22.227339,
"KOR","POP","TOT","MLN_PER","A","1957",22.98401,
"KOR","POP","TOT","MLN_PER","A","1958",23.765501,
"KOR","POP","TOT","MLN_PER","A","1959",24.552846,
"KOR","POP","TOT","MLN_PER","A","1960",25.012374,
"KOR","POP","TOT","MLN_PER","A","1961",25.765673,
"KOR","POP","TOT","MLN_PER","A","1962",26.51303,
"KOR","POP","TOT","MLN_PER","A","1963",27.261747,
"KOR","POP","TOT","MLN_PER","A","1964",27.984155,
"KOR","POP","TOT","MLN_PER","A","1965",28.704674,
"KOR","POP","TOT","MLN_PER","A","1966",29.435571,
"KOR","POP","TOT","MLN_PER","A","1967",30.130983,
"KOR","POP","TOT","MLN_PER","A","1968",30.838302,
"KOR","POP","TOT","MLN_PER","A","1969",31.544266,
"KOR","POP","TOT","MLN_PER","A","1970",32.240827,
"KOR","POP","TOT","MLN_PER","A","1971",32.882704,
"KOR","POP","TOT","MLN_PER","A","1972",33.505406,
"KOR","POP","TOT","MLN_PER","A","1973",34.103149,
"KOR","POP","TOT","MLN_PER","A","1974",34.692266,
"KOR","POP","TOT","MLN_PER","A","1975",35.280725,
"KOR","POP","TOT","MLN_PER","A","1976",35.848523,
"KOR","POP","TOT","MLN_PER","A","1977",36.411795,
"KOR","POP","TOT","MLN_PER","A","1978",36.969185,
"KOR","POP","TOT","MLN_PER","A","1979",37.534236,
"KOR","POP","TOT","MLN_PER","A","1980",38.123775,
"KOR","POP","TOT","MLN_PER","A","1981",38.723248,
"KOR","POP","TOT","MLN_PER","A","1982",39.326352,
"KOR","POP","TOT","MLN_PER","A","1983",39.910403,
"KOR","POP","TOT","MLN_PER","A","1984",40.405956,
"KOR","POP","TOT","MLN_PER","A","1985",40.805744,
"KOR","POP","TOT","MLN_PER","A","1986",41.213674,
"KOR","POP","TOT","MLN_PER","A","1987",41.62169,
"KOR","POP","TOT","MLN_PER","A","1988",42.031247,
"KOR","POP","TOT","MLN_PER","A","1989",42.449038,
"KOR","POP","TOT","MLN_PER","A","1990",42.869283,
"KOR","POP","TOT","MLN_PER","A","1991",43.295704,
"KOR","POP","TOT","MLN_PER","A","1992",43.747962,
"KOR","POP","TOT","MLN_PER","A","1993",44.194628,
"KOR","POP","TOT","MLN_PER","A","1994",44.64154,
"KOR","POP","TOT","MLN_PER","A","1995",45.092991,
"KOR","POP","TOT","MLN_PER","A","1996",45.524681,
"KOR","POP","TOT","MLN_PER","A","1997",45.95358,
"KOR","POP","TOT","MLN_PER","A","1998",46.286503,
"KOR","POP","TOT","MLN_PER","A","1999",46.616677,
"KOR","POP","TOT","MLN_PER","A","2000",47.008111,
"KOR","POP","TOT","MLN_PER","A","2001",47.370164,
"KOR","POP","TOT","MLN_PER","A","2002",47.644736,
"KOR","POP","TOT","MLN_PER","A","2003",47.89233,
"KOR","POP","TOT","MLN_PER","A","2004",48.082519,
"KOR","POP","TOT","MLN_PER","A","2005",48.184561,
"KOR","POP","TOT","MLN_PER","A","2006",48.438292,
"KOR","POP","TOT","MLN_PER","A","2007",48.683638,
"KOR","POP","TOT","MLN_PER","A","2008",49.054708,
"KOR","POP","TOT","MLN_PER","A","2009",49.307835,
"KOR","POP","TOT","MLN_PER","A","2010",49.554112,
"KOR","POP","TOT","MLN_PER","A","2011",49.936638,
"KOR","POP","TOT","MLN_PER","A","2012",50.199853,
"KOR","POP","TOT","MLN_PER","A","2013",50.428893,
"KOR","POP","TOT","MLN_PER","A","2014",50.746659,
"KOR","POP","TOT","MLN_PER","A","2015",51.014947,
"KOR","POP","TOT","MLN_PER","A","2016",51.217803,
"KOR","POP","TOT","MLN_PER","A","2017",51.361911,
"KOR","POP","TOT","MLN_PER","A","2018",51.606633,
"KOR","POP","TOT","MLN_PER","A","2019",51.709098,
"KOR","POP","TOT","MLN_PER","A","2020",51.780579,
"LUX","POP","TOT","MLN_PER","A","1950",0.296005,
"LUX","POP","TOT","MLN_PER","A","1951",0.297593,
"LUX","POP","TOT","MLN_PER","A","1952",0.2995,
"LUX","POP","TOT","MLN_PER","A","1953",0.301507,
"LUX","POP","TOT","MLN_PER","A","1954",0.303449,
"LUX","POP","TOT","MLN_PER","A","1955",0.305262,
"LUX","POP","TOT","MLN_PER","A","1956",0.306938,
"LUX","POP","TOT","MLN_PER","A","1957",0.308562,
"LUX","POP","TOT","MLN_PER","A","1958",0.310258,
"LUX","POP","TOT","MLN_PER","A","1959",0.312219,
"LUX","POP","TOT","MLN_PER","A","1960",0.314585,
"LUX","POP","TOT","MLN_PER","A","1961",0.317438,
"LUX","POP","TOT","MLN_PER","A","1962",0.320699,
"LUX","POP","TOT","MLN_PER","A","1963",0.324129,
"LUX","POP","TOT","MLN_PER","A","1964",0.32736,
"LUX","POP","TOT","MLN_PER","A","1965",0.33016,
"LUX","POP","TOT","MLN_PER","A","1966",0.332423,
"LUX","POP","TOT","MLN_PER","A","1967",0.334234,
"LUX","POP","TOT","MLN_PER","A","1968",0.335829,
"LUX","POP","TOT","MLN_PER","A","1969",0.337568,
"LUX","POP","TOT","MLN_PER","A","1970",0.339174,
"LUX","POP","TOT","MLN_PER","A","1971",0.342415,
"LUX","POP","TOT","MLN_PER","A","1972",0.3466,
"LUX","POP","TOT","MLN_PER","A","1973",0.35045,
"LUX","POP","TOT","MLN_PER","A","1974",0.355049,
"LUX","POP","TOT","MLN_PER","A","1975",0.358951,
"LUX","POP","TOT","MLN_PER","A","1976",0.360728,
"LUX","POP","TOT","MLN_PER","A","1977",0.361356,
"LUX","POP","TOT","MLN_PER","A","1978",0.36201,
"LUX","POP","TOT","MLN_PER","A","1979",0.362856,
"LUX","POP","TOT","MLN_PER","A","1980",0.364152,
"LUX","POP","TOT","MLN_PER","A","1981",0.365219,
"LUX","POP","TOT","MLN_PER","A","1982",0.365525,
"LUX","POP","TOT","MLN_PER","A","1983",0.365621,
"LUX","POP","TOT","MLN_PER","A","1984",0.365997,
"LUX","POP","TOT","MLN_PER","A","1985",0.366707,
"LUX","POP","TOT","MLN_PER","A","1986",0.368354,
"LUX","POP","TOT","MLN_PER","A","1987",0.370751,
"LUX","POP","TOT","MLN_PER","A","1988",0.37345,
"LUX","POP","TOT","MLN_PER","A","1989",0.377095,
"LUX","POP","TOT","MLN_PER","A","1990",0.381857,
"LUX","POP","TOT","MLN_PER","A","1991",0.386999,
"LUX","POP","TOT","MLN_PER","A","1992",0.392171,
"LUX","POP","TOT","MLN_PER","A","1993",0.397481,
"LUX","POP","TOT","MLN_PER","A","1994",0.402921,
"LUX","POP","TOT","MLN_PER","A","1995",0.408625,
"LUX","POP","TOT","MLN_PER","A","1996",0.414228,
"LUX","POP","TOT","MLN_PER","A","1997",0.41944,
"LUX","POP","TOT","MLN_PER","A","1998",0.424699,
"LUX","POP","TOT","MLN_PER","A","1999",0.430475,
"LUX","POP","TOT","MLN_PER","A","2000",0.436303,
"LUX","POP","TOT","MLN_PER","A","2001",0.441522,
"LUX","POP","TOT","MLN_PER","A","2002",0.446166,
"LUX","POP","TOT","MLN_PER","A","2003",0.451626,
"LUX","POP","TOT","MLN_PER","A","2004",0.458098,
"LUX","POP","TOT","MLN_PER","A","2005",0.465152,
"LUX","POP","TOT","MLN_PER","A","2006",0.472641,
"LUX","POP","TOT","MLN_PER","A","2007",0.479992,
"LUX","POP","TOT","MLN_PER","A","2008",0.488647,
"LUX","POP","TOT","MLN_PER","A","2009",0.497783,
"LUX","POP","TOT","MLN_PER","A","2010",0.506953,
"LUX","POP","TOT","MLN_PER","A","2011",0.518351,
"LUX","POP","TOT","MLN_PER","A","2012",0.530952,
"LUX","POP","TOT","MLN_PER","A","2013",0.543358,
"LUX","POP","TOT","MLN_PER","A","2014",0.556322,
"LUX","POP","TOT","MLN_PER","A","2015",0.569605,
"LUX","POP","TOT","MLN_PER","A","2016",0.583459,
"LUX","POP","TOT","MLN_PER","A","2017",0.596337,
"LUX","POP","TOT","MLN_PER","A","2018",0.60795,
"LUX","POP","TOT","MLN_PER","A","2019",0.620003,
"LUX","POP","TOT","MLN_PER","A","2020",0.630413,
"MEX","POP","TOT","MLN_PER","A","1950",27.026573,
"MEX","POP","TOT","MLN_PER","A","1951",27.780135,
"MEX","POP","TOT","MLN_PER","A","1952",28.578641,
"MEX","POP","TOT","MLN_PER","A","1953",29.418995,
"MEX","POP","TOT","MLN_PER","A","1954",30.311877,
"MEX","POP","TOT","MLN_PER","A","1955",31.272636,
"MEX","POP","TOT","MLN_PER","A","1956",32.281478,
"MEX","POP","TOT","MLN_PER","A","1957",33.337148,
"MEX","POP","TOT","MLN_PER","A","1958",34.439604,
"MEX","POP","TOT","MLN_PER","A","1959",35.591229,
"MEX","POP","TOT","MLN_PER","A","1960",36.786543,
"MEX","POP","TOT","MLN_PER","A","1961",38.025871,
"MEX","POP","TOT","MLN_PER","A","1962",39.306372,
"MEX","POP","TOT","MLN_PER","A","1963",40.619346,
"MEX","POP","TOT","MLN_PER","A","1964",41.970377,
"MEX","POP","TOT","MLN_PER","A","1965",43.359231,
"MEX","POP","TOT","MLN_PER","A","1966",44.779078,
"MEX","POP","TOT","MLN_PER","A","1967",46.234469,
"MEX","POP","TOT","MLN_PER","A","1968",47.720198,
"MEX","POP","TOT","MLN_PER","A","1969",49.236362,
"MEX","POP","TOT","MLN_PER","A","1970",50.778729,
"MEX","POP","TOT","MLN_PER","A","1971",52.354238,
"MEX","POP","TOT","MLN_PER","A","1972",53.973953,
"MEX","POP","TOT","MLN_PER","A","1973",55.619995,
"MEX","POP","TOT","MLN_PER","A","1974",57.293865,
"MEX","POP","TOT","MLN_PER","A","1975",58.993234,
"MEX","POP","TOT","MLN_PER","A","1976",60.702805,
"MEX","POP","TOT","MLN_PER","A","1977",62.414539,
"MEX","POP","TOT","MLN_PER","A","1978",64.131336,
"MEX","POP","TOT","MLN_PER","A","1979",65.849531,
"MEX","POP","TOT","MLN_PER","A","1980",67.561216,
"MEX","POP","TOT","MLN_PER","A","1981",69.267849,
"MEX","POP","TOT","MLN_PER","A","1982",70.973052,
"MEX","POP","TOT","MLN_PER","A","1983",72.671675,
"MEX","POP","TOT","MLN_PER","A","1984",74.359027,
"MEX","POP","TOT","MLN_PER","A","1985",76.030535,
"MEX","POP","TOT","MLN_PER","A","1986",77.689757,
"MEX","POP","TOT","MLN_PER","A","1987",79.339498,
"MEX","POP","TOT","MLN_PER","A","1988",80.970606,
"MEX","POP","TOT","MLN_PER","A","1989",82.579032,
"MEX","POP","TOT","MLN_PER","A","1990",84.169571,
"MEX","POP","TOT","MLN_PER","A","1991",85.748742,
"MEX","POP","TOT","MLN_PER","A","1992",87.312337,
"MEX","POP","TOT","MLN_PER","A","1993",88.850856,
"MEX","POP","TOT","MLN_PER","A","1994",90.362709,
"MEX","POP","TOT","MLN_PER","A","1995",91.843905,
"MEX","POP","TOT","MLN_PER","A","1996",93.294783,
"MEX","POP","TOT","MLN_PER","A","1997",94.720541,
"MEX","POP","TOT","MLN_PER","A","1998",96.11696,
"MEX","POP","TOT","MLN_PER","A","1999",97.482584,
"MEX","POP","TOT","MLN_PER","A","2000",98.785275,
"MEX","POP","TOT","MLN_PER","A","2001",100.105299,
"MEX","POP","TOT","MLN_PER","A","2002",101.493987,
"MEX","POP","TOT","MLN_PER","A","2003",102.890474,
"MEX","POP","TOT","MLN_PER","A","2004",104.272444,
"MEX","POP","TOT","MLN_PER","A","2005",105.669369,
"MEX","POP","TOT","MLN_PER","A","2006",107.155391,
"MEX","POP","TOT","MLN_PER","A","2007",108.744845,
"MEX","POP","TOT","MLN_PER","A","2008",110.405454,
"MEX","POP","TOT","MLN_PER","A","2009",112.095388,
"MEX","POP","TOT","MLN_PER","A","2010",113.748671,
"MEX","POP","TOT","MLN_PER","A","2011",115.367452,
"MEX","POP","TOT","MLN_PER","A","2012",116.93567,
"MEX","POP","TOT","MLN_PER","A","2013",118.453929,
"MEX","POP","TOT","MLN_PER","A","2014",119.936411,
"MEX","POP","TOT","MLN_PER","A","2015",121.3478,
"MEX","POP","TOT","MLN_PER","A","2016",122.715165,
"MEX","POP","TOT","MLN_PER","A","2017",124.041731,
"MEX","POP","TOT","MLN_PER","A","2018",125.327797,
"MEX","POP","TOT","MLN_PER","A","2019",126.577691,
"MEX","POP","TOT","MLN_PER","A","2020",127.792286,
"NLD","POP","TOT","MLN_PER","A","1950",10.113528,
"NLD","POP","TOT","MLN_PER","A","1951",10.264309,
"NLD","POP","TOT","MLN_PER","A","1952",10.38198,
"NLD","POP","TOT","MLN_PER","A","1953",10.493184,
"NLD","POP","TOT","MLN_PER","A","1954",10.615385,
"NLD","POP","TOT","MLN_PER","A","1955",10.75084,
"NLD","POP","TOT","MLN_PER","A","1956",10.889358,
"NLD","POP","TOT","MLN_PER","A","1957",11.026384,
"NLD","POP","TOT","MLN_PER","A","1958",11.186878,
"NLD","POP","TOT","MLN_PER","A","1959",11.347635,
"NLD","POP","TOT","MLN_PER","A","1960",11.48663,
"NLD","POP","TOT","MLN_PER","A","1961",11.638709,
"NLD","POP","TOT","MLN_PER","A","1962",11.80569,
"NLD","POP","TOT","MLN_PER","A","1963",11.965967,
"NLD","POP","TOT","MLN_PER","A","1964",12.127116,
"NLD","POP","TOT","MLN_PER","A","1965",12.294732,
"NLD","POP","TOT","MLN_PER","A","1966",12.456254,
"NLD","POP","TOT","MLN_PER","A","1967",12.598202,
"NLD","POP","TOT","MLN_PER","A","1968",12.729717,
"NLD","POP","TOT","MLN_PER","A","1969",12.877984,
"NLD","POP","TOT","MLN_PER","A","1970",13.038523,
"NLD","POP","TOT","MLN_PER","A","1971",13.194497,
"NLD","POP","TOT","MLN_PER","A","1972",13.328595,
"NLD","POP","TOT","MLN_PER","A","1973",13.439325,
"NLD","POP","TOT","MLN_PER","A","1974",13.545054,
"NLD","POP","TOT","MLN_PER","A","1975",13.666329,
"NLD","POP","TOT","MLN_PER","A","1976",13.774037,
"NLD","POP","TOT","MLN_PER","A","1977",13.856188,
"NLD","POP","TOT","MLN_PER","A","1978",13.941702,
"NLD","POP","TOT","MLN_PER","A","1979",14.03827,
"NLD","POP","TOT","MLN_PER","A","1980",14.149799,
"NLD","POP","TOT","MLN_PER","A","1981",14.247217,
"NLD","POP","TOT","MLN_PER","A","1982",14.312689,
"NLD","POP","TOT","MLN_PER","A","1983",14.367066,
"NLD","POP","TOT","MLN_PER","A","1984",14.424211,
"NLD","POP","TOT","MLN_PER","A","1985",14.491629,
"NLD","POP","TOT","MLN_PER","A","1986",14.57228,
"NLD","POP","TOT","MLN_PER","A","1987",14.665037,
"NLD","POP","TOT","MLN_PER","A","1988",14.760092,
"NLD","POP","TOT","MLN_PER","A","1989",14.848906,
"NLD","POP","TOT","MLN_PER","A","1990",14.95151,
"NLD","POP","TOT","MLN_PER","A","1991",15.069799,
"NLD","POP","TOT","MLN_PER","A","1992",15.184163,
"NLD","POP","TOT","MLN_PER","A","1993",15.290368,
"NLD","POP","TOT","MLN_PER","A","1994",15.382834,
"NLD","POP","TOT","MLN_PER","A","1995",15.459004,
"NLD","POP","TOT","MLN_PER","A","1996",15.5305,
"NLD","POP","TOT","MLN_PER","A","1997",15.61065,
"NLD","POP","TOT","MLN_PER","A","1998",15.707205,
"NLD","POP","TOT","MLN_PER","A","1999",15.812085,
"NLD","POP","TOT","MLN_PER","A","2000",15.925505,
"NLD","POP","TOT","MLN_PER","A","2001",16.046182,
"NLD","POP","TOT","MLN_PER","A","2002",16.148921,
"NLD","POP","TOT","MLN_PER","A","2003",16.225303,
"NLD","POP","TOT","MLN_PER","A","2004",16.281777,
"NLD","POP","TOT","MLN_PER","A","2005",16.319871,
"NLD","POP","TOT","MLN_PER","A","2006",16.346096,
"NLD","POP","TOT","MLN_PER","A","2007",16.381696,
"NLD","POP","TOT","MLN_PER","A","2008",16.44559,
"NLD","POP","TOT","MLN_PER","A","2009",16.530387,
"NLD","POP","TOT","MLN_PER","A","2010",16.61539,
"NLD","POP","TOT","MLN_PER","A","2011",16.693074,
"NLD","POP","TOT","MLN_PER","A","2012",16.754963,
"NLD","POP","TOT","MLN_PER","A","2013",16.80443,
"NLD","POP","TOT","MLN_PER","A","2014",16.865008,
"NLD","POP","TOT","MLN_PER","A","2015",16.939925,
"NLD","POP","TOT","MLN_PER","A","2016",17.030314,
"NLD","POP","TOT","MLN_PER","A","2017",17.131295,
"NLD","POP","TOT","MLN_PER","A","2018",17.231622,
"NLD","POP","TOT","MLN_PER","A","2019",17.344876,
"NLD","POP","TOT","MLN_PER","A","2020",17.4415,
"NZL","POP","TOT","MLN_PER","A","1950",1.909835,
"NZL","POP","TOT","MLN_PER","A","1951",1.949185,
"NZL","POP","TOT","MLN_PER","A","1952",1.99772,
"NZL","POP","TOT","MLN_PER","A","1953",2.04974,
"NZL","POP","TOT","MLN_PER","A","1954",2.09661,
"NZL","POP","TOT","MLN_PER","A","1955",2.14161,
"NZL","POP","TOT","MLN_PER","A","1956",2.187055,
"NZL","POP","TOT","MLN_PER","A","1957",2.236105,
"NZL","POP","TOT","MLN_PER","A","1958",2.28944,
"NZL","POP","TOT","MLN_PER","A","1959",2.33788,
"NZL","POP","TOT","MLN_PER","A","1960",2.38167,
"NZL","POP","TOT","MLN_PER","A","1961",2.43238,
"NZL","POP","TOT","MLN_PER","A","1962",2.48853,
"NZL","POP","TOT","MLN_PER","A","1963",2.541415,
"NZL","POP","TOT","MLN_PER","A","1964",2.591965,
"NZL","POP","TOT","MLN_PER","A","1965",2.6404,
"NZL","POP","TOT","MLN_PER","A","1966",2.68758,
"NZL","POP","TOT","MLN_PER","A","1967",2.728115,
"NZL","POP","TOT","MLN_PER","A","1968",2.758885,
"NZL","POP","TOT","MLN_PER","A","1969",2.788435,
"NZL","POP","TOT","MLN_PER","A","1970",2.82802,
"NZL","POP","TOT","MLN_PER","A","1971",2.875305,
"NZL","POP","TOT","MLN_PER","A","1972",2.929135,
"NZL","POP","TOT","MLN_PER","A","1973",2.992335,
"NZL","POP","TOT","MLN_PER","A","1974",3.058435,
