"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","TAXINCOME","TOT","PC_GDP","A","2010",7.173,
"FRA","TAXINCOME","TOT","PC_GDP","A","2011",7.422,
"FRA","TAXINCOME","TOT","PC_GDP","A","2012",8.02,
"FRA","TAXINCOME","TOT","PC_GDP","A","2013",8.425,
"FRA","TAXINCOME","TOT","PC_GDP","A","2014",8.481,
"FRA","TAXINCOME","TOT","PC_GDP","A","2015",8.502,
"FRA","TAXINCOME","TOT","PC_GDP","A","2016",8.549,
"FRA","TAXINCOME","TOT","PC_GDP","A","2017",8.552,
"FRA","TAXINCOME","TOT","PC_GDP","A","2018",9.419,
"FRA","TAXINCOME","TOT","PC_GDP","A","2019",9.299,
"FRA","TAXINCOME","TOT","PC_GDP","A","2020",9.561,
"DEU","TAXINCOME","TOT","PC_GDP","A","1965",8.201,
"DEU","TAXINCOME","TOT","PC_GDP","A","1966",8.67,
"DEU","TAXINCOME","TOT","PC_GDP","A","1967",8.478,
"DEU","TAXINCOME","TOT","PC_GDP","A","1968",8.577,
"DEU","TAXINCOME","TOT","PC_GDP","A","1969",8.983,
"DEU","TAXINCOME","TOT","PC_GDP","A","1970",8.405,
"DEU","TAXINCOME","TOT","PC_GDP","A","1971",8.993,
"DEU","TAXINCOME","TOT","PC_GDP","A","1972",9.819,
"DEU","TAXINCOME","TOT","PC_GDP","A","1973",10.674,
"DEU","TAXINCOME","TOT","PC_GDP","A","1974",11.086,
"DEU","TAXINCOME","TOT","PC_GDP","A","1975",10.284,
"DEU","TAXINCOME","TOT","PC_GDP","A","1976",10.651,
"DEU","TAXINCOME","TOT","PC_GDP","A","1977",11.373,
"DEU","TAXINCOME","TOT","PC_GDP","A","1978",10.923,
"DEU","TAXINCOME","TOT","PC_GDP","A","1979",10.495,
"DEU","TAXINCOME","TOT","PC_GDP","A","1980",10.797,
"DEU","TAXINCOME","TOT","PC_GDP","A","1981",10.374,
"DEU","TAXINCOME","TOT","PC_GDP","A","1982",10.234,
"DEU","TAXINCOME","TOT","PC_GDP","A","1983",10.021,
"DEU","TAXINCOME","TOT","PC_GDP","A","1984",9.968,
"DEU","TAXINCOME","TOT","PC_GDP","A","1985",10.341,
"DEU","TAXINCOME","TOT","PC_GDP","A","1986",10.234,
"DEU","TAXINCOME","TOT","PC_GDP","A","1987",10.552,
"DEU","TAXINCOME","TOT","PC_GDP","A","1988",10.384,
"DEU","TAXINCOME","TOT","PC_GDP","A","1989",10.697,
"DEU","TAXINCOME","TOT","PC_GDP","A","1990",9.589,
"DEU","TAXINCOME","TOT","PC_GDP","A","1991",9.591,
"DEU","TAXINCOME","TOT","PC_GDP","A","1992",10.076,
"DEU","TAXINCOME","TOT","PC_GDP","A","1993",9.757,
"DEU","TAXINCOME","TOT","PC_GDP","A","1994",9.642,
"DEU","TAXINCOME","TOT","PC_GDP","A","1995",9.979,
"DEU","TAXINCOME","TOT","PC_GDP","A","1996",8.85,
"DEU","TAXINCOME","TOT","PC_GDP","A","1997",8.516,
"DEU","TAXINCOME","TOT","PC_GDP","A","1998",8.891,
"DEU","TAXINCOME","TOT","PC_GDP","A","1999",9.086,
"DEU","TAXINCOME","TOT","PC_GDP","A","2000",9.206,
"DEU","TAXINCOME","TOT","PC_GDP","A","2001",9.529,
"DEU","TAXINCOME","TOT","PC_GDP","A","2002",8.678,
"DEU","TAXINCOME","TOT","PC_GDP","A","2003",8.3,
"DEU","TAXINCOME","TOT","PC_GDP","A","2004",7.784,
"DEU","TAXINCOME","TOT","PC_GDP","A","2005",7.851,
"DEU","TAXINCOME","TOT","PC_GDP","A","2006",8.323,
"DEU","TAXINCOME","TOT","PC_GDP","A","2007",8.755,
"DEU","TAXINCOME","TOT","PC_GDP","A","2008",9.445,
"DEU","TAXINCOME","TOT","PC_GDP","A","2009",9.157,
"DEU","TAXINCOME","TOT","PC_GDP","A","2010",8.555,
"DEU","TAXINCOME","TOT","PC_GDP","A","2011",8.857,
"DEU","TAXINCOME","TOT","PC_GDP","A","2012",9.418,
"DEU","TAXINCOME","TOT","PC_GDP","A","2013",9.61,
"DEU","TAXINCOME","TOT","PC_GDP","A","2014",9.649,
"DEU","TAXINCOME","TOT","PC_GDP","A","2015",9.893,
"DEU","TAXINCOME","TOT","PC_GDP","A","2016",10.041,
"DEU","TAXINCOME","TOT","PC_GDP","A","2017",10.252,
"DEU","TAXINCOME","TOT","PC_GDP","A","2018",10.451,
"DEU","TAXINCOME","TOT","PC_GDP","A","2019",10.575,
"DEU","TAXINCOME","TOT","PC_GDP","A","2020",10.364,
"GRC","TAXINCOME","TOT","PC_GDP","A","1965",1.173,
"GRC","TAXINCOME","TOT","PC_GDP","A","1966",1.418,
"GRC","TAXINCOME","TOT","PC_GDP","A","1967",1.585,
"GRC","TAXINCOME","TOT","PC_GDP","A","1968",1.758,
"GRC","TAXINCOME","TOT","PC_GDP","A","1969",1.791,
"GRC","TAXINCOME","TOT","PC_GDP","A","1970",1.86,
"GRC","TAXINCOME","TOT","PC_GDP","A","1971",1.989,
"GRC","TAXINCOME","TOT","PC_GDP","A","1972",1.617,
"GRC","TAXINCOME","TOT","PC_GDP","A","1973",1.645,
"GRC","TAXINCOME","TOT","PC_GDP","A","1974",2.108,
"GRC","TAXINCOME","TOT","PC_GDP","A","1975",1.668,
"GRC","TAXINCOME","TOT","PC_GDP","A","1976",1.79,
"GRC","TAXINCOME","TOT","PC_GDP","A","1977",2.07,
"GRC","TAXINCOME","TOT","PC_GDP","A","1978",2.121,
"GRC","TAXINCOME","TOT","PC_GDP","A","1979",2.741,
"GRC","TAXINCOME","TOT","PC_GDP","A","1980",3.093,
"GRC","TAXINCOME","TOT","PC_GDP","A","1981",3.048,
"GRC","TAXINCOME","TOT","PC_GDP","A","1982",3.347,
"GRC","TAXINCOME","TOT","PC_GDP","A","1983",3.034,
"GRC","TAXINCOME","TOT","PC_GDP","A","1984",3.546,
"GRC","TAXINCOME","TOT","PC_GDP","A","1985",3.408,
"GRC","TAXINCOME","TOT","PC_GDP","A","1986",3.397,
"GRC","TAXINCOME","TOT","PC_GDP","A","1987",3.303,
"GRC","TAXINCOME","TOT","PC_GDP","A","1988",3.378,
"GRC","TAXINCOME","TOT","PC_GDP","A","1989",3.016,
"GRC","TAXINCOME","TOT","PC_GDP","A","1990",3.555,
"GRC","TAXINCOME","TOT","PC_GDP","A","1991",3.218,
"GRC","TAXINCOME","TOT","PC_GDP","A","1992",2.773,
"GRC","TAXINCOME","TOT","PC_GDP","A","1993",2.586,
"GRC","TAXINCOME","TOT","PC_GDP","A","1994",2.974,
"GRC","TAXINCOME","TOT","PC_GDP","A","1995",3.235,
"GRC","TAXINCOME","TOT","PC_GDP","A","1996",3.171,
"GRC","TAXINCOME","TOT","PC_GDP","A","1997",3.704,
"GRC","TAXINCOME","TOT","PC_GDP","A","1998",4.359,
"GRC","TAXINCOME","TOT","PC_GDP","A","1999",4.547,
"GRC","TAXINCOME","TOT","PC_GDP","A","2000",4.338,
"GRC","TAXINCOME","TOT","PC_GDP","A","2001",4.006,
"GRC","TAXINCOME","TOT","PC_GDP","A","2002",4.279,
"GRC","TAXINCOME","TOT","PC_GDP","A","2003",4.089,
"GRC","TAXINCOME","TOT","PC_GDP","A","2004",4.102,
"GRC","TAXINCOME","TOT","PC_GDP","A","2005",4.376,
"GRC","TAXINCOME","TOT","PC_GDP","A","2006",4.359,
"GRC","TAXINCOME","TOT","PC_GDP","A","2007",4.536,
"GRC","TAXINCOME","TOT","PC_GDP","A","2008",4.568,
"GRC","TAXINCOME","TOT","PC_GDP","A","2009",4.472,
"GRC","TAXINCOME","TOT","PC_GDP","A","2010",4.022,
"GRC","TAXINCOME","TOT","PC_GDP","A","2011",4.864,
"GRC","TAXINCOME","TOT","PC_GDP","A","2012",7.067,
"GRC","TAXINCOME","TOT","PC_GDP","A","2013",6.002,
"GRC","TAXINCOME","TOT","PC_GDP","A","2014",5.985,
"GRC","TAXINCOME","TOT","PC_GDP","A","2015",5.766,
"GRC","TAXINCOME","TOT","PC_GDP","A","2016",5.971,
"GRC","TAXINCOME","TOT","PC_GDP","A","2017",6.338,
"GRC","TAXINCOME","TOT","PC_GDP","A","2018",6.426,
"GRC","TAXINCOME","TOT","PC_GDP","A","2019",5.998,
"HUN","TAXINCOME","TOT","PC_GDP","A","1991",6.621,
"HUN","TAXINCOME","TOT","PC_GDP","A","1992",6.724,
"HUN","TAXINCOME","TOT","PC_GDP","A","1993",7.04,
"HUN","TAXINCOME","TOT","PC_GDP","A","1994",6.716,
"HUN","TAXINCOME","TOT","PC_GDP","A","1995",6.575,
"HUN","TAXINCOME","TOT","PC_GDP","A","1996",6.889,
"HUN","TAXINCOME","TOT","PC_GDP","A","1997",6.341,
"HUN","TAXINCOME","TOT","PC_GDP","A","1998",6.289,
"HUN","TAXINCOME","TOT","PC_GDP","A","1999",6.701,
"HUN","TAXINCOME","TOT","PC_GDP","A","2000",7.165,
"HUN","TAXINCOME","TOT","PC_GDP","A","2001",7.367,
"HUN","TAXINCOME","TOT","PC_GDP","A","2002",7.565,
"HUN","TAXINCOME","TOT","PC_GDP","A","2003",7.017,
"HUN","TAXINCOME","TOT","PC_GDP","A","2004",6.574,
"HUN","TAXINCOME","TOT","PC_GDP","A","2005",6.546,
"HUN","TAXINCOME","TOT","PC_GDP","A","2006",6.636,
"HUN","TAXINCOME","TOT","PC_GDP","A","2007",7.154,
"HUN","TAXINCOME","TOT","PC_GDP","A","2008",7.597,
"HUN","TAXINCOME","TOT","PC_GDP","A","2009",7.287,
"HUN","TAXINCOME","TOT","PC_GDP","A","2010",6.431,
"HUN","TAXINCOME","TOT","PC_GDP","A","2011",4.939,
"HUN","TAXINCOME","TOT","PC_GDP","A","2012",5.516,
"HUN","TAXINCOME","TOT","PC_GDP","A","2013",5.298,
"HUN","TAXINCOME","TOT","PC_GDP","A","2014",5.225,
"HUN","TAXINCOME","TOT","PC_GDP","A","2015",5.223,
"HUN","TAXINCOME","TOT","PC_GDP","A","2016",5.162,
"HUN","TAXINCOME","TOT","PC_GDP","A","2017",5.324,
"HUN","TAXINCOME","TOT","PC_GDP","A","2018",5.399,
"HUN","TAXINCOME","TOT","PC_GDP","A","2019",5.171,
"HUN","TAXINCOME","TOT","PC_GDP","A","2020",5.295,
"ISL","TAXINCOME","TOT","PC_GDP","A","1965",5.027,
"ISL","TAXINCOME","TOT","PC_GDP","A","1970",5.361,
"ISL","TAXINCOME","TOT","PC_GDP","A","1975",5.957,
"ISL","TAXINCOME","TOT","PC_GDP","A","1980",6.731,
"ISL","TAXINCOME","TOT","PC_GDP","A","1981",6.638,
"ISL","TAXINCOME","TOT","PC_GDP","A","1982",6.431,
"ISL","TAXINCOME","TOT","PC_GDP","A","1983",6.018,
"ISL","TAXINCOME","TOT","PC_GDP","A","1984",6.118,
"ISL","TAXINCOME","TOT","PC_GDP","A","1985",5.421,
"ISL","TAXINCOME","TOT","PC_GDP","A","1986",6.017,
"ISL","TAXINCOME","TOT","PC_GDP","A","1987",5.851,
"ISL","TAXINCOME","TOT","PC_GDP","A","1988",7.326,
"ISL","TAXINCOME","TOT","PC_GDP","A","1989",7.475,
"ISL","TAXINCOME","TOT","PC_GDP","A","1990",8.198,
"ISL","TAXINCOME","TOT","PC_GDP","A","1991",8.186,
"ISL","TAXINCOME","TOT","PC_GDP","A","1992",8.4,
"ISL","TAXINCOME","TOT","PC_GDP","A","1993",9.039,
"ISL","TAXINCOME","TOT","PC_GDP","A","1994",9.34,
"ISL","TAXINCOME","TOT","PC_GDP","A","1995",9.566,
"ISL","TAXINCOME","TOT","PC_GDP","A","1996",10.278,
"ISL","TAXINCOME","TOT","PC_GDP","A","1997",10.438,
"ISL","TAXINCOME","TOT","PC_GDP","A","1998",11.273,
"ISL","TAXINCOME","TOT","PC_GDP","A","1999",12.006,
"ISL","TAXINCOME","TOT","PC_GDP","A","2000",12.471,
"ISL","TAXINCOME","TOT","PC_GDP","A","2001",13.064,
"ISL","TAXINCOME","TOT","PC_GDP","A","2002",13.038,
"ISL","TAXINCOME","TOT","PC_GDP","A","2003",13.34,
"ISL","TAXINCOME","TOT","PC_GDP","A","2004",13.27,
"ISL","TAXINCOME","TOT","PC_GDP","A","2005",13.698,
"ISL","TAXINCOME","TOT","PC_GDP","A","2006",13.32,
"ISL","TAXINCOME","TOT","PC_GDP","A","2007",12.983,
"ISL","TAXINCOME","TOT","PC_GDP","A","2008",12.307,
"ISL","TAXINCOME","TOT","PC_GDP","A","2009",11.822,
"ISL","TAXINCOME","TOT","PC_GDP","A","2010",11.738,
"ISL","TAXINCOME","TOT","PC_GDP","A","2011",12.497,
"ISL","TAXINCOME","TOT","PC_GDP","A","2012",12.708,
"ISL","TAXINCOME","TOT","PC_GDP","A","2013",13.127,
"ISL","TAXINCOME","TOT","PC_GDP","A","2014",12.969,
"ISL","TAXINCOME","TOT","PC_GDP","A","2015",12.895,
"ISL","TAXINCOME","TOT","PC_GDP","A","2016",13.434,
"ISL","TAXINCOME","TOT","PC_GDP","A","2017",14.173,
"ISL","TAXINCOME","TOT","PC_GDP","A","2018",14.498,
"ISL","TAXINCOME","TOT","PC_GDP","A","2019",14.283,
"ISL","TAXINCOME","TOT","PC_GDP","A","2020",15.271,
"IRL","TAXINCOME","TOT","PC_GDP","A","1965",4.09,
"IRL","TAXINCOME","TOT","PC_GDP","A","1966",4.683,
"IRL","TAXINCOME","TOT","PC_GDP","A","1967",5.105,
"IRL","TAXINCOME","TOT","PC_GDP","A","1968",4.959,
"IRL","TAXINCOME","TOT","PC_GDP","A","1969",4.856,
"IRL","TAXINCOME","TOT","PC_GDP","A","1970",5.047,
"IRL","TAXINCOME","TOT","PC_GDP","A","1971",6.56,
"IRL","TAXINCOME","TOT","PC_GDP","A","1972",6.17,
"IRL","TAXINCOME","TOT","PC_GDP","A","1973",6.469,
"IRL","TAXINCOME","TOT","PC_GDP","A","1974",6.293,
"IRL","TAXINCOME","TOT","PC_GDP","A","1975",7.024,
"IRL","TAXINCOME","TOT","PC_GDP","A","1976",7.968,
"IRL","TAXINCOME","TOT","PC_GDP","A","1977",8.133,
"IRL","TAXINCOME","TOT","PC_GDP","A","1978",7.954,
"IRL","TAXINCOME","TOT","PC_GDP","A","1979",8.226,
"IRL","TAXINCOME","TOT","PC_GDP","A","1980",9.628,
"IRL","TAXINCOME","TOT","PC_GDP","A","1981",9.751,
"IRL","TAXINCOME","TOT","PC_GDP","A","1982",9.688,
"IRL","TAXINCOME","TOT","PC_GDP","A","1983",9.99,
"IRL","TAXINCOME","TOT","PC_GDP","A","1984",10.659,
"IRL","TAXINCOME","TOT","PC_GDP","A","1985",10.519,
"IRL","TAXINCOME","TOT","PC_GDP","A","1986",11.215,
"IRL","TAXINCOME","TOT","PC_GDP","A","1987",11.965,
"IRL","TAXINCOME","TOT","PC_GDP","A","1988",12.416,
"IRL","TAXINCOME","TOT","PC_GDP","A","1989",10.317,
"IRL","TAXINCOME","TOT","PC_GDP","A","1990",10.724,
"IRL","TAXINCOME","TOT","PC_GDP","A","1991",11.04,
"IRL","TAXINCOME","TOT","PC_GDP","A","1992",11.091,
"IRL","TAXINCOME","TOT","PC_GDP","A","1993",11.11,
"IRL","TAXINCOME","TOT","PC_GDP","A","1994",11.249,
"IRL","TAXINCOME","TOT","PC_GDP","A","1995",10.16,
"IRL","TAXINCOME","TOT","PC_GDP","A","1996",10.295,
"IRL","TAXINCOME","TOT","PC_GDP","A","1997",10.187,
"IRL","TAXINCOME","TOT","PC_GDP","A","1998",9.817,
"IRL","TAXINCOME","TOT","PC_GDP","A","1999",9.697,
"IRL","TAXINCOME","TOT","PC_GDP","A","2000",9.816,
"IRL","TAXINCOME","TOT","PC_GDP","A","2001",8.916,
"IRL","TAXINCOME","TOT","PC_GDP","A","2002",8.204,
"IRL","TAXINCOME","TOT","PC_GDP","A","2003",8.56,
"IRL","TAXINCOME","TOT","PC_GDP","A","2004",9.128,
"IRL","TAXINCOME","TOT","PC_GDP","A","2005",9.204,
"IRL","TAXINCOME","TOT","PC_GDP","A","2006",9.68,
"IRL","TAXINCOME","TOT","PC_GDP","A","2007",9.626,
"IRL","TAXINCOME","TOT","PC_GDP","A","2008",9.126,
"IRL","TAXINCOME","TOT","PC_GDP","A","2009",8.98,
"IRL","TAXINCOME","TOT","PC_GDP","A","2010",8.762,
"IRL","TAXINCOME","TOT","PC_GDP","A","2011",9.132,
"IRL","TAXINCOME","TOT","PC_GDP","A","2012",9.61,
"IRL","TAXINCOME","TOT","PC_GDP","A","2013",9.487,
"IRL","TAXINCOME","TOT","PC_GDP","A","2014",9.436,
"IRL","TAXINCOME","TOT","PC_GDP","A","2015",7.505,
"IRL","TAXINCOME","TOT","PC_GDP","A","2016",7.604,
"IRL","TAXINCOME","TOT","PC_GDP","A","2017",7.207,
"IRL","TAXINCOME","TOT","PC_GDP","A","2018",7.02,
"IRL","TAXINCOME","TOT","PC_GDP","A","2019",6.943,
"IRL","TAXINCOME","TOT","PC_GDP","A","2020",6.61,
"ITA","TAXINCOME","TOT","PC_GDP","A","1965",2.691,
"ITA","TAXINCOME","TOT","PC_GDP","A","1966",2.754,
"ITA","TAXINCOME","TOT","PC_GDP","A","1967",2.774,
"ITA","TAXINCOME","TOT","PC_GDP","A","1968",2.916,
"ITA","TAXINCOME","TOT","PC_GDP","A","1969",2.987,
"ITA","TAXINCOME","TOT","PC_GDP","A","1970",2.691,
"ITA","TAXINCOME","TOT","PC_GDP","A","1971",2.918,
"ITA","TAXINCOME","TOT","PC_GDP","A","1972",3.181,
"ITA","TAXINCOME","TOT","PC_GDP","A","1973",2.803,
"ITA","TAXINCOME","TOT","PC_GDP","A","1974",3.765,
"ITA","TAXINCOME","TOT","PC_GDP","A","1975",3.708,
"ITA","TAXINCOME","TOT","PC_GDP","A","1976",4.49,
"ITA","TAXINCOME","TOT","PC_GDP","A","1977",5.213,
"ITA","TAXINCOME","TOT","PC_GDP","A","1978",5.509,
"ITA","TAXINCOME","TOT","PC_GDP","A","1979",5.711,
"ITA","TAXINCOME","TOT","PC_GDP","A","1980",6.604,
"ITA","TAXINCOME","TOT","PC_GDP","A","1981",7.503,
"ITA","TAXINCOME","TOT","PC_GDP","A","1982",8.119,
"ITA","TAXINCOME","TOT","PC_GDP","A","1983",8.921,
"ITA","TAXINCOME","TOT","PC_GDP","A","1984",8.612,
"ITA","TAXINCOME","TOT","PC_GDP","A","1985",8.661,
"ITA","TAXINCOME","TOT","PC_GDP","A","1986",9.415,
"ITA","TAXINCOME","TOT","PC_GDP","A","1987",8.926,
"ITA","TAXINCOME","TOT","PC_GDP","A","1988",9.256,
"ITA","TAXINCOME","TOT","PC_GDP","A","1989",9.458,
"ITA","TAXINCOME","TOT","PC_GDP","A","1990",9.529,
"ITA","TAXINCOME","TOT","PC_GDP","A","1991",9.678,
"ITA","TAXINCOME","TOT","PC_GDP","A","1992",10.414,
"ITA","TAXINCOME","TOT","PC_GDP","A","1993",10.985,
"ITA","TAXINCOME","TOT","PC_GDP","A","1994",9.791,
"ITA","TAXINCOME","TOT","PC_GDP","A","1995",10.002,
"ITA","TAXINCOME","TOT","PC_GDP","A","1996",10.035,
"ITA","TAXINCOME","TOT","PC_GDP","A","1997",10.484,
"ITA","TAXINCOME","TOT","PC_GDP","A","1998",10.013,
"ITA","TAXINCOME","TOT","PC_GDP","A","1999",10.759,
"ITA","TAXINCOME","TOT","PC_GDP","A","2000",10.062,
"ITA","TAXINCOME","TOT","PC_GDP","A","2001",10.252,
"ITA","TAXINCOME","TOT","PC_GDP","A","2002",10.083,
"ITA","TAXINCOME","TOT","PC_GDP","A","2003",10.057,
"ITA","TAXINCOME","TOT","PC_GDP","A","2004",9.985,
"ITA","TAXINCOME","TOT","PC_GDP","A","2005",9.912,
"ITA","TAXINCOME","TOT","PC_GDP","A","2006",10.244,
"ITA","TAXINCOME","TOT","PC_GDP","A","2007",10.66,
"ITA","TAXINCOME","TOT","PC_GDP","A","2008",11.162,
"ITA","TAXINCOME","TOT","PC_GDP","A","2009",11.141,
"ITA","TAXINCOME","TOT","PC_GDP","A","2010",11.203,
"ITA","TAXINCOME","TOT","PC_GDP","A","2011",10.966,
"ITA","TAXINCOME","TOT","PC_GDP","A","2012",11.551,
"ITA","TAXINCOME","TOT","PC_GDP","A","2013",11.533,
"ITA","TAXINCOME","TOT","PC_GDP","A","2014",11.193,
"ITA","TAXINCOME","TOT","PC_GDP","A","2015",11.153,
"ITA","TAXINCOME","TOT","PC_GDP","A","2016",10.836,
"ITA","TAXINCOME","TOT","PC_GDP","A","2017",10.821,
"ITA","TAXINCOME","TOT","PC_GDP","A","2018",10.72,
"ITA","TAXINCOME","TOT","PC_GDP","A","2019",10.952,
"ITA","TAXINCOME","TOT","PC_GDP","A","2020",11.543,
"JPN","TAXINCOME","TOT","PC_GDP","A","1965",3.743,
"JPN","TAXINCOME","TOT","PC_GDP","A","1966",3.55,
"JPN","TAXINCOME","TOT","PC_GDP","A","1967",3.624,
"JPN","TAXINCOME","TOT","PC_GDP","A","1968",3.719,
"JPN","TAXINCOME","TOT","PC_GDP","A","1969",3.789,
"JPN","TAXINCOME","TOT","PC_GDP","A","1970",3.993,
"JPN","TAXINCOME","TOT","PC_GDP","A","1971",4.412,
"JPN","TAXINCOME","TOT","PC_GDP","A","1972",4.832,
"JPN","TAXINCOME","TOT","PC_GDP","A","1973",5.487,
"JPN","TAXINCOME","TOT","PC_GDP","A","1974",5.013,
"JPN","TAXINCOME","TOT","PC_GDP","A","1975",4.729,
"JPN","TAXINCOME","TOT","PC_GDP","A","1976",4.813,
"JPN","TAXINCOME","TOT","PC_GDP","A","1977",4.687,
"JPN","TAXINCOME","TOT","PC_GDP","A","1978",5.027,
"JPN","TAXINCOME","TOT","PC_GDP","A","1979",5.478,
"JPN","TAXINCOME","TOT","PC_GDP","A","1980",5.842,
"JPN","TAXINCOME","TOT","PC_GDP","A","1981",6.134,
"JPN","TAXINCOME","TOT","PC_GDP","A","1982",6.366,
"JPN","TAXINCOME","TOT","PC_GDP","A","1983",6.527,
"JPN","TAXINCOME","TOT","PC_GDP","A","1984",6.284,
"JPN","TAXINCOME","TOT","PC_GDP","A","1985",6.414,
"JPN","TAXINCOME","TOT","PC_GDP","A","1986",6.727,
"JPN","TAXINCOME","TOT","PC_GDP","A","1987",6.677,
"JPN","TAXINCOME","TOT","PC_GDP","A","1988",6.535,
"JPN","TAXINCOME","TOT","PC_GDP","A","1989",7.011,
"JPN","TAXINCOME","TOT","PC_GDP","A","1990",7.702,
"JPN","TAXINCOME","TOT","PC_GDP","A","1991",7.619,
"JPN","TAXINCOME","TOT","PC_GDP","A","1992",6.844,
"JPN","TAXINCOME","TOT","PC_GDP","A","1993",6.938,
"JPN","TAXINCOME","TOT","PC_GDP","A","1994",5.946,
"JPN","TAXINCOME","TOT","PC_GDP","A","1995",5.672,
"JPN","TAXINCOME","TOT","PC_GDP","A","1996",5.321,
"JPN","TAXINCOME","TOT","PC_GDP","A","1997",5.495,
"JPN","TAXINCOME","TOT","PC_GDP","A","1998",4.96,
"JPN","TAXINCOME","TOT","PC_GDP","A","1999",4.669,
"JPN","TAXINCOME","TOT","PC_GDP","A","2000",5.334,
"JPN","TAXINCOME","TOT","PC_GDP","A","2001",5.221,
"JPN","TAXINCOME","TOT","PC_GDP","A","2002",4.512,
"JPN","TAXINCOME","TOT","PC_GDP","A","2003",4.226,
"JPN","TAXINCOME","TOT","PC_GDP","A","2004",4.398,
"JPN","TAXINCOME","TOT","PC_GDP","A","2005",4.722,
"JPN","TAXINCOME","TOT","PC_GDP","A","2006",4.909,
"JPN","TAXINCOME","TOT","PC_GDP","A","2007",5.311,
"JPN","TAXINCOME","TOT","PC_GDP","A","2008",5.384,
"JPN","TAXINCOME","TOT","PC_GDP","A","2009",5.131,
"JPN","TAXINCOME","TOT","PC_GDP","A","2010",4.885,
"JPN","TAXINCOME","TOT","PC_GDP","A","2011",4.99,
"JPN","TAXINCOME","TOT","PC_GDP","A","2012",5.195,
"JPN","TAXINCOME","TOT","PC_GDP","A","2013",5.491,
"JPN","TAXINCOME","TOT","PC_GDP","A","2014",5.666,
"JPN","TAXINCOME","TOT","PC_GDP","A","2015",5.705,
"JPN","TAXINCOME","TOT","PC_GDP","A","2016",5.629,
"JPN","TAXINCOME","TOT","PC_GDP","A","2017",5.817,
"JPN","TAXINCOME","TOT","PC_GDP","A","2018",6.019,
"JPN","TAXINCOME","TOT","PC_GDP","A","2019",5.901,
"JPN","TAXINCOME","TOT","PC_GDP","A","2020",6.023,
"KOR","TAXINCOME","TOT","PC_GDP","A","1972",1.479,
"KOR","TAXINCOME","TOT","PC_GDP","A","1973",1.319,
"KOR","TAXINCOME","TOT","PC_GDP","A","1974",1.18,
"KOR","TAXINCOME","TOT","PC_GDP","A","1975",1.267,
"KOR","TAXINCOME","TOT","PC_GDP","A","1976",2.518,
"KOR","TAXINCOME","TOT","PC_GDP","A","1977",2.169,
"KOR","TAXINCOME","TOT","PC_GDP","A","1978",2.136,
"KOR","TAXINCOME","TOT","PC_GDP","A","1979",2.185,
"KOR","TAXINCOME","TOT","PC_GDP","A","1980",1.928,
"KOR","TAXINCOME","TOT","PC_GDP","A","1981",2.062,
"KOR","TAXINCOME","TOT","PC_GDP","A","1982",2.147,
"KOR","TAXINCOME","TOT","PC_GDP","A","1983",2.062,
"KOR","TAXINCOME","TOT","PC_GDP","A","1984",1.937,
"KOR","TAXINCOME","TOT","PC_GDP","A","1985",2.094,
"KOR","TAXINCOME","TOT","PC_GDP","A","1986",2.173,
"KOR","TAXINCOME","TOT","PC_GDP","A","1987",2.347,
"KOR","TAXINCOME","TOT","PC_GDP","A","1988",2.427,
"KOR","TAXINCOME","TOT","PC_GDP","A","1989",2.709,
"KOR","TAXINCOME","TOT","PC_GDP","A","1990",3.71,
"KOR","TAXINCOME","TOT","PC_GDP","A","1991",3.384,
"KOR","TAXINCOME","TOT","PC_GDP","A","1992",3.096,
"KOR","TAXINCOME","TOT","PC_GDP","A","1993",3.219,
"KOR","TAXINCOME","TOT","PC_GDP","A","1994",3.242,
"KOR","TAXINCOME","TOT","PC_GDP","A","1995",3.398,
"KOR","TAXINCOME","TOT","PC_GDP","A","1996",3.315,
"KOR","TAXINCOME","TOT","PC_GDP","A","1997",3.052,
"KOR","TAXINCOME","TOT","PC_GDP","A","1998",3.559,
"KOR","TAXINCOME","TOT","PC_GDP","A","1999",3.012,
"KOR","TAXINCOME","TOT","PC_GDP","A","2000",3.062,
"KOR","TAXINCOME","TOT","PC_GDP","A","2001",2.993,
"KOR","TAXINCOME","TOT","PC_GDP","A","2002",2.713,
"KOR","TAXINCOME","TOT","PC_GDP","A","2003",2.776,
"KOR","TAXINCOME","TOT","PC_GDP","A","2004",2.874,
"KOR","TAXINCOME","TOT","PC_GDP","A","2005",2.88,
"KOR","TAXINCOME","TOT","PC_GDP","A","2006",3.44,
"KOR","TAXINCOME","TOT","PC_GDP","A","2007",3.972,
"KOR","TAXINCOME","TOT","PC_GDP","A","2008",3.544,
"KOR","TAXINCOME","TOT","PC_GDP","A","2009",3.204,
"KOR","TAXINCOME","TOT","PC_GDP","A","2010",3.183,
"KOR","TAXINCOME","TOT","PC_GDP","A","2011",3.405,
"KOR","TAXINCOME","TOT","PC_GDP","A","2012",3.554,
"KOR","TAXINCOME","TOT","PC_GDP","A","2013",3.552,
"KOR","TAXINCOME","TOT","PC_GDP","A","2014",3.804,
"KOR","TAXINCOME","TOT","PC_GDP","A","2015",4.077,
"KOR","TAXINCOME","TOT","PC_GDP","A","2016",4.349,
"KOR","TAXINCOME","TOT","PC_GDP","A","2017",4.528,
